student_id,date_registered,first_date_watched,first_date_purchased,reg_to_watch_days,watch_to_purchase days
293069,03-10-2022,03-10-2022,NULL,0,NULL
293070,03-10-2022,03-10-2022,NULL,0,NULL
293071,03-10-2022,03-10-2022,NULL,0,NULL
293074,03-10-2022,03-10-2022,NULL,0,NULL
293076,03-10-2022,03-10-2022,NULL,0,NULL
293077,03-10-2022,03-10-2022,NULL,0,NULL
293083,03-10-2022,03-10-2022,07-10-2022,0,4
293084,03-10-2022,03-10-2022,NULL,0,NULL
293085,03-10-2022,03-10-2022,NULL,0,NULL
293087,03-10-2022,03-10-2022,NULL,0,NULL
293088,03-10-2022,03-10-2022,NULL,0,NULL
293089,03-10-2022,03-10-2022,NULL,0,NULL
293091,03-10-2022,03-10-2022,NULL,0,NULL
293092,03-10-2022,10-10-2022,NULL,7,NULL
293097,03-10-2022,03-10-2022,NULL,0,NULL
293098,03-10-2022,03-10-2022,NULL,0,NULL
293101,03-10-2022,03-10-2022,NULL,0,NULL
293104,03-10-2022,03-10-2022,NULL,0,NULL
293106,03-10-2022,03-10-2022,NULL,0,NULL
293107,03-10-2022,03-10-2022,NULL,0,NULL
293108,03-10-2022,03-10-2022,NULL,0,NULL
293109,03-10-2022,03-10-2022,NULL,0,NULL
293111,03-10-2022,03-10-2022,NULL,0,NULL
293115,03-10-2022,03-10-2022,NULL,0,NULL
293119,03-10-2022,03-10-2022,NULL,0,NULL
293121,03-10-2022,03-10-2022,NULL,0,NULL
293122,03-10-2022,03-10-2022,NULL,0,NULL
293123,03-10-2022,05-10-2022,NULL,2,NULL
293124,03-10-2022,03-10-2022,NULL,0,NULL
293125,03-10-2022,03-10-2022,NULL,0,NULL
293126,03-10-2022,03-10-2022,03-10-2022,0,0
293128,03-10-2022,03-10-2022,NULL,0,NULL
293129,03-10-2022,03-10-2022,NULL,0,NULL
293130,03-10-2022,03-10-2022,NULL,0,NULL
293131,03-10-2022,03-10-2022,NULL,0,NULL
293133,03-10-2022,03-10-2022,NULL,0,NULL
293134,03-10-2022,03-10-2022,NULL,0,NULL
293135,03-10-2022,03-10-2022,NULL,0,NULL
293138,03-10-2022,03-10-2022,NULL,0,NULL
293144,03-10-2022,03-10-2022,NULL,0,NULL
293145,03-10-2022,03-10-2022,NULL,0,NULL
293147,03-10-2022,03-10-2022,NULL,0,NULL
293152,03-10-2022,03-10-2022,NULL,0,NULL
293153,03-10-2022,03-10-2022,NULL,0,NULL
293154,03-10-2022,03-10-2022,19-05-2023,0,228
293155,03-10-2022,03-10-2022,NULL,0,NULL
293157,03-10-2022,03-10-2022,NULL,0,NULL
293159,03-10-2022,03-10-2022,NULL,0,NULL
293160,03-10-2022,03-10-2022,NULL,0,NULL
293162,03-10-2022,03-10-2022,NULL,0,NULL
293163,03-10-2022,03-10-2022,NULL,0,NULL
293166,03-10-2022,03-10-2022,NULL,0,NULL
293167,03-10-2022,03-10-2022,NULL,0,NULL
293169,03-10-2022,03-10-2022,NULL,0,NULL
293171,03-10-2022,03-10-2022,NULL,0,NULL
293172,03-10-2022,03-10-2022,NULL,0,NULL
293173,03-10-2022,03-10-2022,NULL,0,NULL
293175,03-10-2022,03-10-2022,NULL,0,NULL
293178,04-10-2022,04-10-2022,NULL,0,NULL
293179,04-10-2022,04-10-2022,NULL,0,NULL
293181,04-10-2022,04-10-2022,NULL,0,NULL
293182,04-10-2022,04-10-2022,NULL,0,NULL
293183,04-10-2022,04-10-2022,NULL,0,NULL
293184,04-10-2022,04-10-2022,NULL,0,NULL
293185,04-10-2022,04-10-2022,NULL,0,NULL
293188,04-10-2022,04-10-2022,NULL,0,NULL
293190,04-10-2022,04-10-2022,NULL,0,NULL
293191,04-10-2022,04-10-2022,NULL,0,NULL
293192,04-10-2022,04-10-2022,NULL,0,NULL
293194,04-10-2022,04-10-2022,NULL,0,NULL
293195,04-10-2022,04-10-2022,NULL,0,NULL
293197,04-10-2022,04-10-2022,NULL,0,NULL
293198,04-10-2022,04-10-2022,NULL,0,NULL
293200,04-10-2022,04-10-2022,NULL,0,NULL
293202,04-10-2022,12-10-2022,NULL,8,NULL
293203,04-10-2022,04-10-2022,NULL,0,NULL
293204,04-10-2022,04-10-2022,NULL,0,NULL
293206,04-10-2022,04-10-2022,NULL,0,NULL
293207,04-10-2022,04-10-2022,06-10-2022,0,2
293209,04-10-2022,04-10-2022,NULL,0,NULL
293210,04-10-2022,04-10-2022,NULL,0,NULL
293212,04-10-2022,04-10-2022,NULL,0,NULL
293213,04-10-2022,18-10-2022,NULL,14,NULL
293214,04-10-2022,04-10-2022,04-10-2022,0,0
293215,04-10-2022,04-10-2022,NULL,0,NULL
293216,04-10-2022,04-10-2022,NULL,0,NULL
293217,04-10-2022,04-10-2022,NULL,0,NULL
293219,04-10-2022,04-10-2022,NULL,0,NULL
293224,04-10-2022,04-10-2022,NULL,0,NULL
293225,04-10-2022,04-10-2022,NULL,0,NULL
293227,04-10-2022,04-10-2022,NULL,0,NULL
293228,04-10-2022,04-10-2022,NULL,0,NULL
293229,04-10-2022,04-10-2022,NULL,0,NULL
293230,04-10-2022,04-10-2022,NULL,0,NULL
293232,04-10-2022,04-10-2022,NULL,0,NULL
293233,04-10-2022,04-10-2022,NULL,0,NULL
293234,04-10-2022,04-10-2022,NULL,0,NULL
293236,04-10-2022,04-10-2022,NULL,0,NULL
293237,04-10-2022,04-10-2022,NULL,0,NULL
293238,04-10-2022,04-10-2022,NULL,0,NULL
293239,04-10-2022,18-10-2022,NULL,14,NULL
293240,04-10-2022,04-10-2022,NULL,0,NULL
293241,04-10-2022,04-10-2022,NULL,0,NULL
293242,04-10-2022,04-10-2022,NULL,0,NULL
293243,04-10-2022,04-10-2022,NULL,0,NULL
293244,04-10-2022,04-10-2022,NULL,0,NULL
293247,04-10-2022,04-10-2022,NULL,0,NULL
293248,04-10-2022,11-10-2022,NULL,7,NULL
293249,04-10-2022,04-10-2022,NULL,0,NULL
293251,04-10-2022,04-10-2022,04-10-2022,0,0
293252,04-10-2022,04-10-2022,NULL,0,NULL
293253,04-10-2022,04-10-2022,NULL,0,NULL
293257,04-10-2022,04-10-2022,NULL,0,NULL
293258,04-10-2022,04-10-2022,NULL,0,NULL
293259,04-10-2022,04-10-2022,04-10-2022,0,0
293261,04-10-2022,04-10-2022,NULL,0,NULL
293262,04-10-2022,04-10-2022,NULL,0,NULL
293264,04-10-2022,04-10-2022,NULL,0,NULL
293266,04-10-2022,04-10-2022,NULL,0,NULL
293267,04-10-2022,04-10-2022,NULL,0,NULL
293269,04-10-2022,04-10-2022,NULL,0,NULL
293270,04-10-2022,05-10-2022,NULL,1,NULL
293271,04-10-2022,04-10-2022,NULL,0,NULL
293274,04-10-2022,04-10-2022,05-10-2022,0,1
293276,04-10-2022,04-10-2022,NULL,0,NULL
293277,04-10-2022,04-10-2022,NULL,0,NULL
293278,04-10-2022,04-10-2022,NULL,0,NULL
293279,04-10-2022,04-10-2022,NULL,0,NULL
293280,04-10-2022,04-10-2022,NULL,0,NULL
293281,04-10-2022,04-10-2022,NULL,0,NULL
293282,04-10-2022,04-10-2022,NULL,0,NULL
293283,04-10-2022,04-10-2022,NULL,0,NULL
293285,04-10-2022,04-10-2022,NULL,0,NULL
293286,04-10-2022,10-10-2022,NULL,6,NULL
293292,04-10-2022,04-10-2022,NULL,0,NULL
293294,04-10-2022,04-10-2022,NULL,0,NULL
293295,04-10-2022,04-10-2022,NULL,0,NULL
293296,04-10-2022,04-10-2022,NULL,0,NULL
293297,04-10-2022,04-10-2022,NULL,0,NULL
293298,04-10-2022,04-10-2022,04-10-2022,0,0
293299,04-10-2022,04-10-2022,NULL,0,NULL
293300,04-10-2022,04-10-2022,04-10-2022,0,0
293301,04-10-2022,04-10-2022,NULL,0,NULL
293303,04-10-2022,08-10-2022,14-10-2022,4,6
293304,04-10-2022,04-10-2022,NULL,0,NULL
293305,04-10-2022,06-10-2022,NULL,2,NULL
293306,04-10-2022,04-10-2022,NULL,0,NULL
293307,04-10-2022,04-10-2022,NULL,0,NULL
293309,04-10-2022,04-10-2022,NULL,0,NULL
293310,04-10-2022,04-10-2022,NULL,0,NULL
293311,04-10-2022,06-10-2022,NULL,2,NULL
293312,04-10-2022,04-10-2022,NULL,0,NULL
293314,04-10-2022,04-10-2022,NULL,0,NULL
293315,05-10-2022,05-10-2022,NULL,0,NULL
293316,05-10-2022,05-10-2022,NULL,0,NULL
293318,05-10-2022,14-10-2022,NULL,9,NULL
293319,05-10-2022,05-10-2022,NULL,0,NULL
293322,05-10-2022,05-10-2022,NULL,0,NULL
293323,05-10-2022,05-10-2022,NULL,0,NULL
293324,05-10-2022,05-10-2022,11-10-2022,0,6
293326,05-10-2022,05-10-2022,NULL,0,NULL
293327,05-10-2022,05-10-2022,NULL,0,NULL
293328,05-10-2022,05-10-2022,NULL,0,NULL
293330,05-10-2022,05-10-2022,05-10-2022,0,0
293332,05-10-2022,05-10-2022,NULL,0,NULL
293334,05-10-2022,05-10-2022,NULL,0,NULL
293335,05-10-2022,05-10-2022,NULL,0,NULL
293336,05-10-2022,05-10-2022,NULL,0,NULL
293339,05-10-2022,05-10-2022,NULL,0,NULL
293340,05-10-2022,05-10-2022,NULL,0,NULL
293341,05-10-2022,05-10-2022,NULL,0,NULL
293342,05-10-2022,05-10-2022,NULL,0,NULL
293345,05-10-2022,05-10-2022,05-10-2022,0,0
293346,05-10-2022,05-10-2022,NULL,0,NULL
293347,05-10-2022,05-10-2022,NULL,0,NULL
293349,05-10-2022,05-10-2022,NULL,0,NULL
293350,05-10-2022,05-10-2022,NULL,0,NULL
293355,05-10-2022,05-10-2022,NULL,0,NULL
293356,05-10-2022,05-10-2022,05-10-2022,0,0
293357,05-10-2022,05-10-2022,NULL,0,NULL
293358,05-10-2022,05-10-2022,NULL,0,NULL
293359,05-10-2022,05-10-2022,NULL,0,NULL
293360,05-10-2022,23-10-2022,NULL,18,NULL
293361,05-10-2022,05-10-2022,NULL,0,NULL
293362,05-10-2022,05-10-2022,NULL,0,NULL
293364,05-10-2022,05-10-2022,NULL,0,NULL
293365,05-10-2022,05-10-2022,NULL,0,NULL
293367,05-10-2022,05-10-2022,05-10-2022,0,0
293368,05-10-2022,05-10-2022,NULL,0,NULL
293369,05-10-2022,05-10-2022,NULL,0,NULL
293370,05-10-2022,05-10-2022,NULL,0,NULL
293373,05-10-2022,05-10-2022,NULL,0,NULL
293376,05-10-2022,05-10-2022,NULL,0,NULL
293377,05-10-2022,05-10-2022,NULL,0,NULL
293379,05-10-2022,05-10-2022,NULL,0,NULL
293380,05-10-2022,05-10-2022,NULL,0,NULL
293381,05-10-2022,09-10-2022,NULL,4,NULL
293383,05-10-2022,05-10-2022,NULL,0,NULL
293384,05-10-2022,05-10-2022,NULL,0,NULL
293386,05-10-2022,05-10-2022,NULL,0,NULL
293388,05-10-2022,05-10-2022,NULL,0,NULL
293389,05-10-2022,05-10-2022,NULL,0,NULL
293390,05-10-2022,05-10-2022,NULL,0,NULL
293392,05-10-2022,05-10-2022,NULL,0,NULL
293394,05-10-2022,05-10-2022,NULL,0,NULL
293395,05-10-2022,05-10-2022,NULL,0,NULL
293397,05-10-2022,05-10-2022,NULL,0,NULL
293398,05-10-2022,14-10-2022,NULL,9,NULL
293399,05-10-2022,05-10-2022,NULL,0,NULL
293401,05-10-2022,05-10-2022,NULL,0,NULL
293402,05-10-2022,05-10-2022,NULL,0,NULL
293403,05-10-2022,05-10-2022,NULL,0,NULL
293405,05-10-2022,05-10-2022,NULL,0,NULL
293409,05-10-2022,05-10-2022,NULL,0,NULL
293412,05-10-2022,05-10-2022,NULL,0,NULL
293413,05-10-2022,05-10-2022,NULL,0,NULL
293414,05-10-2022,05-10-2022,NULL,0,NULL
293415,05-10-2022,05-10-2022,NULL,0,NULL
293416,05-10-2022,05-10-2022,NULL,0,NULL
293418,05-10-2022,05-10-2022,NULL,0,NULL
293419,05-10-2022,05-10-2022,NULL,0,NULL
293420,05-10-2022,05-10-2022,NULL,0,NULL
293422,05-10-2022,05-10-2022,NULL,0,NULL
293423,05-10-2022,05-10-2022,NULL,0,NULL
293425,05-10-2022,05-10-2022,05-10-2022,0,0
293426,05-10-2022,05-10-2022,NULL,0,NULL
293427,05-10-2022,05-10-2022,NULL,0,NULL
293431,05-10-2022,05-10-2022,NULL,0,NULL
293435,05-10-2022,05-10-2022,NULL,0,NULL
293436,05-10-2022,05-10-2022,NULL,0,NULL
293437,05-10-2022,05-10-2022,NULL,0,NULL
293441,05-10-2022,05-10-2022,NULL,0,NULL
293443,05-10-2022,05-10-2022,NULL,0,NULL
293444,05-10-2022,05-10-2022,NULL,0,NULL
293446,05-10-2022,05-10-2022,NULL,0,NULL
293447,05-10-2022,05-10-2022,NULL,0,NULL
293451,05-10-2022,05-10-2022,NULL,0,NULL
293452,05-10-2022,05-10-2022,NULL,0,NULL
293453,05-10-2022,05-10-2022,NULL,0,NULL
293454,05-10-2022,05-10-2022,NULL,0,NULL
293455,05-10-2022,05-10-2022,NULL,0,NULL
293458,05-10-2022,05-10-2022,NULL,0,NULL
293460,05-10-2022,05-10-2022,NULL,0,NULL
293461,05-10-2022,05-10-2022,NULL,0,NULL
293462,05-10-2022,05-10-2022,NULL,0,NULL
293465,05-10-2022,05-10-2022,NULL,0,NULL
293469,06-10-2022,06-10-2022,NULL,0,NULL
293475,06-10-2022,06-10-2022,NULL,0,NULL
293477,06-10-2022,06-10-2022,NULL,0,NULL
293479,06-10-2022,06-10-2022,NULL,0,NULL
293480,06-10-2022,06-10-2022,NULL,0,NULL
293482,06-10-2022,06-10-2022,NULL,0,NULL
293484,06-10-2022,06-10-2022,NULL,0,NULL
293488,06-10-2022,06-10-2022,NULL,0,NULL
293490,06-10-2022,06-10-2022,NULL,0,NULL
293491,06-10-2022,17-10-2022,NULL,11,NULL
293492,06-10-2022,06-10-2022,NULL,0,NULL
293494,06-10-2022,06-10-2022,NULL,0,NULL
293495,06-10-2022,06-10-2022,NULL,0,NULL
293497,06-10-2022,06-10-2022,06-10-2022,0,0
293498,06-10-2022,06-10-2022,NULL,0,NULL
293501,06-10-2022,06-10-2022,NULL,0,NULL
293502,06-10-2022,06-10-2022,NULL,0,NULL
293503,06-10-2022,06-10-2022,NULL,0,NULL
293504,06-10-2022,06-10-2022,11-10-2022,0,5
293505,06-10-2022,06-10-2022,NULL,0,NULL
293506,06-10-2022,06-10-2022,NULL,0,NULL
293507,06-10-2022,06-10-2022,NULL,0,NULL
293508,06-10-2022,06-10-2022,NULL,0,NULL
293509,06-10-2022,06-10-2022,NULL,0,NULL
293510,06-10-2022,06-10-2022,27-12-2022,0,82
293511,06-10-2022,06-10-2022,NULL,0,NULL
293512,06-10-2022,06-10-2022,NULL,0,NULL
293513,06-10-2022,06-10-2022,NULL,0,NULL
293516,06-10-2022,06-10-2022,NULL,0,NULL
293517,06-10-2022,06-10-2022,NULL,0,NULL
293518,06-10-2022,06-10-2022,NULL,0,NULL
293521,06-10-2022,06-10-2022,NULL,0,NULL
293524,06-10-2022,06-10-2022,NULL,0,NULL
293525,06-10-2022,06-10-2022,NULL,0,NULL
293527,06-10-2022,06-10-2022,NULL,0,NULL
293528,06-10-2022,06-10-2022,NULL,0,NULL
293529,06-10-2022,14-10-2022,NULL,8,NULL
293530,06-10-2022,06-10-2022,NULL,0,NULL
293531,06-10-2022,06-10-2022,NULL,0,NULL
293533,06-10-2022,06-10-2022,NULL,0,NULL
293534,06-10-2022,06-10-2022,NULL,0,NULL
293536,06-10-2022,06-10-2022,NULL,0,NULL
293537,06-10-2022,06-10-2022,NULL,0,NULL
293538,06-10-2022,06-10-2022,NULL,0,NULL
293539,06-10-2022,06-10-2022,18-10-2022,0,12
293540,06-10-2022,07-10-2022,NULL,1,NULL
293542,06-10-2022,06-10-2022,18-10-2022,0,12
293543,06-10-2022,19-10-2022,NULL,13,NULL
293544,06-10-2022,06-10-2022,NULL,0,NULL
293545,06-10-2022,06-10-2022,NULL,0,NULL
293547,06-10-2022,06-10-2022,NULL,0,NULL
293548,06-10-2022,06-10-2022,NULL,0,NULL
293549,06-10-2022,06-10-2022,NULL,0,NULL
293550,06-10-2022,06-10-2022,NULL,0,NULL
293551,06-10-2022,22-10-2022,NULL,16,NULL
293552,06-10-2022,06-10-2022,NULL,0,NULL
293553,06-10-2022,06-10-2022,NULL,0,NULL
293555,06-10-2022,06-10-2022,NULL,0,NULL
293557,06-10-2022,06-10-2022,02-12-2022,0,57
293558,06-10-2022,06-10-2022,NULL,0,NULL
293559,06-10-2022,06-10-2022,NULL,0,NULL
293560,06-10-2022,06-10-2022,NULL,0,NULL
293561,06-10-2022,07-10-2022,NULL,1,NULL
293564,06-10-2022,06-10-2022,07-10-2022,0,1
293565,06-10-2022,06-10-2022,NULL,0,NULL
293566,06-10-2022,06-10-2022,NULL,0,NULL
293567,06-10-2022,06-10-2022,NULL,0,NULL
293568,06-10-2022,06-10-2022,NULL,0,NULL
293569,06-10-2022,06-10-2022,NULL,0,NULL
293570,06-10-2022,06-10-2022,NULL,0,NULL
293571,06-10-2022,06-10-2022,NULL,0,NULL
293572,06-10-2022,06-10-2022,19-01-2023,0,105
293573,06-10-2022,06-10-2022,NULL,0,NULL
293575,06-10-2022,06-10-2022,NULL,0,NULL
293577,06-10-2022,06-10-2022,NULL,0,NULL
293578,06-10-2022,06-10-2022,NULL,0,NULL
293579,06-10-2022,06-10-2022,06-10-2022,0,0
293580,06-10-2022,06-10-2022,NULL,0,NULL
293581,06-10-2022,06-10-2022,NULL,0,NULL
293582,06-10-2022,06-10-2022,NULL,0,NULL
293583,06-10-2022,06-10-2022,NULL,0,NULL
293584,06-10-2022,06-10-2022,NULL,0,NULL
293585,06-10-2022,06-10-2022,NULL,0,NULL
293587,06-10-2022,06-10-2022,NULL,0,NULL
293590,06-10-2022,06-10-2022,NULL,0,NULL
293591,06-10-2022,06-10-2022,NULL,0,NULL
293592,06-10-2022,06-10-2022,14-10-2022,0,8
293593,06-10-2022,07-10-2022,NULL,1,NULL
293594,06-10-2022,06-10-2022,NULL,0,NULL
293595,06-10-2022,06-10-2022,NULL,0,NULL
293596,06-10-2022,06-10-2022,NULL,0,NULL
293597,06-10-2022,06-10-2022,NULL,0,NULL
293600,06-10-2022,06-10-2022,31-10-2022,0,25
293602,06-10-2022,06-10-2022,NULL,0,NULL
293603,06-10-2022,06-10-2022,NULL,0,NULL
293604,06-10-2022,06-10-2022,NULL,0,NULL
293606,06-10-2022,06-10-2022,NULL,0,NULL
293607,06-10-2022,06-10-2022,NULL,0,NULL
293609,06-10-2022,06-10-2022,NULL,0,NULL
293610,06-10-2022,06-10-2022,NULL,0,NULL
293612,06-10-2022,06-10-2022,NULL,0,NULL
293614,06-10-2022,06-10-2022,NULL,0,NULL
293615,06-10-2022,06-10-2022,NULL,0,NULL
293617,06-10-2022,06-10-2022,NULL,0,NULL
293618,06-10-2022,07-10-2022,NULL,1,NULL
293619,07-10-2022,07-10-2022,NULL,0,NULL
293620,07-10-2022,07-10-2022,NULL,0,NULL
293621,07-10-2022,07-10-2022,NULL,0,NULL
293623,07-10-2022,07-10-2022,08-07-2023,0,274
293624,07-10-2022,07-10-2022,NULL,0,NULL
293626,07-10-2022,07-10-2022,NULL,0,NULL
293627,07-10-2022,07-10-2022,07-10-2022,0,0
293628,07-10-2022,07-10-2022,NULL,0,NULL
293630,07-10-2022,12-10-2022,NULL,5,NULL
293633,07-10-2022,07-10-2022,NULL,0,NULL
293635,07-10-2022,07-10-2022,NULL,0,NULL
293636,07-10-2022,07-10-2022,NULL,0,NULL
293638,07-10-2022,07-10-2022,NULL,0,NULL
293639,07-10-2022,07-10-2022,NULL,0,NULL
293640,07-10-2022,07-10-2022,NULL,0,NULL
293641,07-10-2022,07-10-2022,NULL,0,NULL
293643,07-10-2022,07-10-2022,NULL,0,NULL
293644,07-10-2022,07-10-2022,NULL,0,NULL
293645,07-10-2022,07-10-2022,NULL,0,NULL
293646,07-10-2022,07-10-2022,NULL,0,NULL
293649,07-10-2022,07-10-2022,NULL,0,NULL
293650,07-10-2022,07-10-2022,NULL,0,NULL
293651,07-10-2022,07-10-2022,NULL,0,NULL
293653,07-10-2022,07-10-2022,NULL,0,NULL
293655,07-10-2022,07-10-2022,NULL,0,NULL
293656,07-10-2022,07-10-2022,NULL,0,NULL
293659,07-10-2022,07-10-2022,NULL,0,NULL
293661,07-10-2022,07-10-2022,NULL,0,NULL
293662,07-10-2022,07-10-2022,NULL,0,NULL
293664,07-10-2022,07-10-2022,NULL,0,NULL
293665,07-10-2022,07-10-2022,NULL,0,NULL
293666,07-10-2022,07-10-2022,NULL,0,NULL
293668,07-10-2022,08-10-2022,NULL,1,NULL
293669,07-10-2022,07-10-2022,NULL,0,NULL
293670,07-10-2022,07-10-2022,NULL,0,NULL
293671,07-10-2022,07-10-2022,NULL,0,NULL
293672,07-10-2022,07-10-2022,NULL,0,NULL
293673,07-10-2022,12-10-2022,NULL,5,NULL
293675,07-10-2022,07-10-2022,NULL,0,NULL
293676,07-10-2022,07-10-2022,NULL,0,NULL
293678,07-10-2022,07-10-2022,NULL,0,NULL
293679,07-10-2022,07-10-2022,NULL,0,NULL
293680,07-10-2022,07-10-2022,NULL,0,NULL
293681,07-10-2022,07-10-2022,NULL,0,NULL
293682,07-10-2022,08-10-2022,25-11-2022,1,48
293683,07-10-2022,07-10-2022,NULL,0,NULL
293684,07-10-2022,07-10-2022,NULL,0,NULL
293686,07-10-2022,07-10-2022,NULL,0,NULL
293687,07-10-2022,07-10-2022,NULL,0,NULL
293688,07-10-2022,07-10-2022,NULL,0,NULL
293690,07-10-2022,07-10-2022,NULL,0,NULL
293691,07-10-2022,07-10-2022,NULL,0,NULL
293692,07-10-2022,07-10-2022,NULL,0,NULL
293693,07-10-2022,07-10-2022,NULL,0,NULL
293694,07-10-2022,07-10-2022,NULL,0,NULL
293695,07-10-2022,07-10-2022,NULL,0,NULL
293700,07-10-2022,07-10-2022,NULL,0,NULL
293702,07-10-2022,07-10-2022,NULL,0,NULL
293704,07-10-2022,07-10-2022,NULL,0,NULL
293705,07-10-2022,10-10-2022,NULL,3,NULL
293706,07-10-2022,07-10-2022,NULL,0,NULL
293707,07-10-2022,07-10-2022,NULL,0,NULL
293708,07-10-2022,07-10-2022,NULL,0,NULL
293710,07-10-2022,07-10-2022,NULL,0,NULL
293711,07-10-2022,07-10-2022,NULL,0,NULL
293712,07-10-2022,07-10-2022,NULL,0,NULL
293713,07-10-2022,07-10-2022,08-10-2022,0,1
293714,07-10-2022,07-10-2022,NULL,0,NULL
293715,07-10-2022,07-10-2022,NULL,0,NULL
293716,07-10-2022,07-10-2022,NULL,0,NULL
293724,07-10-2022,07-10-2022,NULL,0,NULL
293726,07-10-2022,07-10-2022,NULL,0,NULL
293727,07-10-2022,07-10-2022,NULL,0,NULL
293729,07-10-2022,07-10-2022,NULL,0,NULL
293732,07-10-2022,07-10-2022,NULL,0,NULL
293733,07-10-2022,07-10-2022,NULL,0,NULL
293734,07-10-2022,07-10-2022,NULL,0,NULL
293737,07-10-2022,07-10-2022,NULL,0,NULL
293739,07-10-2022,07-10-2022,NULL,0,NULL
293742,07-10-2022,07-10-2022,NULL,0,NULL
293745,07-10-2022,07-10-2022,NULL,0,NULL
293746,07-10-2022,07-10-2022,NULL,0,NULL
293747,07-10-2022,07-10-2022,NULL,0,NULL
293748,07-10-2022,07-10-2022,NULL,0,NULL
293749,07-10-2022,07-10-2022,NULL,0,NULL
293750,07-10-2022,07-10-2022,NULL,0,NULL
293751,07-10-2022,07-10-2022,NULL,0,NULL
293752,07-10-2022,07-10-2022,NULL,0,NULL
293753,08-10-2022,08-10-2022,NULL,0,NULL
293754,08-10-2022,08-10-2022,NULL,0,NULL
293756,08-10-2022,08-10-2022,NULL,0,NULL
293757,08-10-2022,08-10-2022,NULL,0,NULL
293758,08-10-2022,08-10-2022,NULL,0,NULL
293764,08-10-2022,08-10-2022,NULL,0,NULL
293765,08-10-2022,08-10-2022,NULL,0,NULL
293766,08-10-2022,08-10-2022,NULL,0,NULL
293768,08-10-2022,08-10-2022,NULL,0,NULL
293773,08-10-2022,08-10-2022,NULL,0,NULL
293776,08-10-2022,08-10-2022,NULL,0,NULL
293777,08-10-2022,08-10-2022,NULL,0,NULL
293780,08-10-2022,08-10-2022,NULL,0,NULL
293785,08-10-2022,08-10-2022,NULL,0,NULL
293786,08-10-2022,08-10-2022,NULL,0,NULL
293787,08-10-2022,08-10-2022,NULL,0,NULL
293790,08-10-2022,08-10-2022,NULL,0,NULL
293791,08-10-2022,11-10-2022,NULL,3,NULL
293792,08-10-2022,08-10-2022,NULL,0,NULL
293794,08-10-2022,08-10-2022,NULL,0,NULL
293795,08-10-2022,08-10-2022,NULL,0,NULL
293797,08-10-2022,08-10-2022,NULL,0,NULL
293799,08-10-2022,08-10-2022,NULL,0,NULL
293802,08-10-2022,08-10-2022,NULL,0,NULL
293803,08-10-2022,08-10-2022,NULL,0,NULL
293807,08-10-2022,08-10-2022,NULL,0,NULL
293810,08-10-2022,08-10-2022,NULL,0,NULL
293811,08-10-2022,08-10-2022,NULL,0,NULL
293813,08-10-2022,08-10-2022,NULL,0,NULL
293814,08-10-2022,09-10-2022,NULL,1,NULL
293815,08-10-2022,08-10-2022,NULL,0,NULL
293816,08-10-2022,08-10-2022,NULL,0,NULL
293817,08-10-2022,08-10-2022,NULL,0,NULL
293818,08-10-2022,08-10-2022,NULL,0,NULL
293820,08-10-2022,08-10-2022,NULL,0,NULL
293821,08-10-2022,08-10-2022,NULL,0,NULL
293822,08-10-2022,08-10-2022,NULL,0,NULL
293823,08-10-2022,08-10-2022,NULL,0,NULL
293824,08-10-2022,08-10-2022,NULL,0,NULL
293825,08-10-2022,08-10-2022,NULL,0,NULL
293826,08-10-2022,08-10-2022,NULL,0,NULL
293827,08-10-2022,08-10-2022,NULL,0,NULL
293828,08-10-2022,08-10-2022,NULL,0,NULL
293831,08-10-2022,08-10-2022,NULL,0,NULL
293834,08-10-2022,08-10-2022,NULL,0,NULL
293835,08-10-2022,08-10-2022,NULL,0,NULL
293836,08-10-2022,08-10-2022,NULL,0,NULL
293837,08-10-2022,08-10-2022,NULL,0,NULL
293838,08-10-2022,08-10-2022,NULL,0,NULL
293839,08-10-2022,08-10-2022,NULL,0,NULL
293840,08-10-2022,08-10-2022,NULL,0,NULL
293841,08-10-2022,08-10-2022,NULL,0,NULL
293843,08-10-2022,08-10-2022,14-10-2022,0,6
293844,08-10-2022,08-10-2022,NULL,0,NULL
293845,08-10-2022,08-10-2022,NULL,0,NULL
293846,08-10-2022,08-10-2022,NULL,0,NULL
293849,08-10-2022,08-10-2022,NULL,0,NULL
293850,08-10-2022,08-10-2022,NULL,0,NULL
293851,08-10-2022,08-10-2022,NULL,0,NULL
293852,08-10-2022,08-10-2022,NULL,0,NULL
293853,08-10-2022,08-10-2022,NULL,0,NULL
293854,08-10-2022,08-10-2022,NULL,0,NULL
293855,08-10-2022,08-10-2022,NULL,0,NULL
293858,08-10-2022,08-10-2022,10-10-2022,0,2
293859,08-10-2022,08-10-2022,13-10-2022,0,5
293860,08-10-2022,08-10-2022,NULL,0,NULL
293861,08-10-2022,08-10-2022,NULL,0,NULL
293866,08-10-2022,08-10-2022,NULL,0,NULL
293867,08-10-2022,08-10-2022,NULL,0,NULL
293868,08-10-2022,08-10-2022,NULL,0,NULL
293869,08-10-2022,08-10-2022,NULL,0,NULL
293870,08-10-2022,08-10-2022,NULL,0,NULL
293871,08-10-2022,08-10-2022,NULL,0,NULL
293873,08-10-2022,08-10-2022,NULL,0,NULL
293876,08-10-2022,08-10-2022,NULL,0,NULL
293877,08-10-2022,08-10-2022,NULL,0,NULL
